Uniprot ID,molecule ID,output
Q9I4X3,CHEBI:16567,1
Q10258,C00440,1
P0C8J6,CHEBI:58694,1
O14684,CHEBI:57405,1
P05181,CHEBI:57945,1
P32622,CHEBI:57945,1
Q6FV03,CHEBI:30616,1
Q9C8J6,CHEBI:17615,1
P54226,CHEBI:43474,1
P50287,CHEBI:58048,1
P32353,C15778,1
G5ECJ6,C00002,1
B3DK36,CHEBI:57540,1
P9WIL7,CHEBI:11851,1
P08425,CHEBI:58095,1
P07948,C00002,1
P0AG16,CHEBI:58681,1
Q8JZL3,CHEBI:58938,0
O00370,C00677,0
Q383Q5,C00002,1
P46995,C00019,1
Q47690,CHEBI:59789,1
P52624,CHEBI:43474,1
Q9LVM5,CHEBI:58639,1
O34162,CHEBI:57309,1
Q3TR45,CHEBI:16827,1
Q9UUB1,CHEBI:15934,1
Q9CZL5,CHEBI:58095,1
Q6LWM9,CHEBI:61527,1
P21889,CHEBI:30616,0
P09622,CHEBI:57540,1
Q8NEB9,CHEBI:30616,1
Q40062,CHEBI:58487,1
Q39659,CHEBI:57316,1
O54728,C00157,1
Q83WC3,CHEBI:58251,1
Q9ZQY0,CHEBI:15361,1
O75452,CHEBI:57540,1
P0A7E9,CHEBI:57865,1
P00904,CHEBI:18277,1
Q9HBH9,C00002,1
Q3TIG7,CHEBI:29032,1
P83129,CHEBI:18421,1
Q63009,C00019,1
P55305,CHEBI:16240,1
P51123,C00020,1
Q58806,CHEBI:18041,1
P11497,CHEBI:57288,1
Q57W38,CHEBI:57540,1
C0HJB2,CHEBI:17594,1
Q388S6,CHEBI:57527,1
Q9HAW7,CHEBI:58052,1
P29597,C00002,1
P32173,CHEBI:37565,1
P78329,CHEBI:57618,1
Q9VK89,C00019,1
P82808,CHEBI:61527,1
Q8MIR4,CHEBI:57328,1
Q8T8E9,CHEBI:58885,1
Q9SIY3,CHEBI:30616,1
P53852,CHEBI:30616,1
P42881,CHEBI:57705,1
P04530,C00002,1
Q9TT94,CHEBI:57394,1
O93659,CHEBI:85033,1
Q945B5,C00026,1
P0AEZ1,C00440,1
C4M1E4,CHEBI:16452,1
Q56063,CHEBI:57392,1
O14684,CHEBI:16240,1
Q5AT15,CHEBI:33384,1
Q7XA67,CHEBI:17509,1
Q8S4P9,CHEBI:18421,0
P38427,CHEBI:58429,1
Q9URV1,CHEBI:36707,1
Q6A1A4,CHEBI:58885,1
P38703,CHEBI:57756,1
P0AFE0,CHEBI:16389,1
Q03RR4,CHEBI:58057,1
P83402,CHEBI:17478,1
H8F0D7,CHEBI:57288,1
P14605,CHEBI:30616,1
X2JGL7,CHEBI:57834,1
Q7ZTS0,CHEBI:17579,1
Q99260,CHEBI:37565,1
P38972,CHEBI:58359,1
Q6GMH6,CHEBI:57540,1
P13221,CHEBI:16810,1
O14684,CHEBI:57925,1
P31428,CHEBI:35627,1
P0AAI9,C00083,1
Q9I491,CHEBI:58136,1
P25270,C00019,1
Q8IXJ6,C00003,1
Q8IXJ6,C00003,1
Q13085,CHEBI:30616,1
Q91X52,CHEBI:58349,1
Q84M93,C00002,1
Q5XI22,CHEBI:57288,1
Q9GZX3,C00053,1
Q39024,C00017,1
P43155,CHEBI:57288,1
O89043,C00677,1
Q8PDA8,CHEBI:57912,1
P9WH11,CHEBI:57649,1
O01705,C00043,1
Q88EI9,CHEBI:30616,1
P32350,C00002,1
P13982,CHEBI:17544,1
O84467,CHEBI:78847,1
D3ZEY4,CHEBI:17815,1
P0ABK5,CHEBI:58340,1
Q8CGC7,CHEBI:30616,1
P53111,CHEBI:58349,1
A9LDD9,CHEBI:57305,1
B7UI22,CHEBI:59789,1
Q8ILY1,C00677,1
O13702,CHEBI:57540,1
Q5KSL6,CHEBI:30616,1
Q92878,C00002,1
O59791,CHEBI:33384,1
P60906,CHEBI:30616,1
Q2UIR7,CHEBI:17855,1
Q50756,CHEBI:58596,1
Q96K12,C00005,1
A0A1D8PSW2,CHEBI:57926,1
Q9KJ21,CHEBI:59789,1
Q4WCK6,CHEBI:15354,1
Q63538,C00002,1
Q9R381,CHEBI:58549,1
I3R7G3,CHEBI:30616,1
Q8N2K0,CHEBI:35759,0
Q63151,CHEBI:57287,1
Q46BL0,CHEBI:59789,1
B0B1U2,C00052,1
Q09690,C00002,1
P35228,CHEBI:57783,1
Q9JMI1,CHEBI:29067,1
Q91WD5,CHEBI:57945,1
Q9XTW2,C00002,1
P9WNS1,CHEBI:58262,1
Q7T2X4,CHEBI:57812,1
Q567M6,CHEBI:57540,1
Q9SIU0,CHEBI:15589,1
P65870,CHEBI:58462,1
Q07116,CHEBI:17359,1
P31441,CHEBI:16240,1
P11558,CHEBI:58286,1
O53551,CHEBI:57287,1
Q8K0T4,C00002,1
Q9NPF2,C00053,1
Q84G06,CHEBI:71402,1
Q9QYK5,C00053,1
O60701,CHEBI:57540,0
O14975,CHEBI:37257,1
A2QP68,CHEBI:16452,1
Q4WCS2,CHEBI:4167,1
Q22501,CHEBI:30616,1
P23743,CHEBI:30616,1
O75306,CHEBI:16389,1
O88844,CHEBI:15562,1
O13702,CHEBI:17754,1
Q3C1E3,CHEBI:30043,1
A0A1L8HV70,CHEBI:30616,1
Q8L3B1,CHEBI:57540,1
P20577,CHEBI:58613,1
P00359,CHEBI:59776,1
P04642,CHEBI:16651,1
Q7X809,CHEBI:58101,1
A0A1D8PCV7,CHEBI:57540,1
Q9Y4K4,C00002,1
P52624,CHEBI:17748,1
Q9LSA9,CHEBI:30616,1
E1C378,CHEBI:58432,1
D3ZFJ0,CHEBI:57880,1
Q9SID0,CHEBI:37721,1
P61887,CHEBI:37568,1
Q9FZJ1,CHEBI:15447,1
P36594,C00201,1
P0ABD8,CHEBI:30616,1
P25516,CHEBI:16947,1
Q12701,C00002,1
P00480,CHEBI:46911,1
P54751,CHEBI:57812,1
P0AFK6,CHEBI:57834,1
O61235,CHEBI:16240,1
Q01080,C00201,1
P9WQH7,CHEBI:57288,1
Q8CG09,C00001,1
Q9P777,CHEBI:57699,1
P13982,CHEBI:30616,1
O06836,CHEBI:17907,1
P76658,CHEBI:60204,1
A0A1D8PDC6,CHEBI:15832,1
Q9WVM4,CHEBI:59789,1
P0DOY1,C00019,1
Q9VLC3,CHEBI:38290,1
O55055,C00019,1
Q6P1M0,C00249,1
M9PBV2,CHEBI:58280,1
Q8LAD0,CHEBI:58359,1
P42685,C00002,1
P47156,C00016,1
Q9W5D4,C03862,1
Q4WZ67,CHEBI:128769,1
E2IUB0,CHEBI:15441,1
O54728,CHEBI:17855,1
Q9SIU0,CHEBI:16452,1
P25856,CHEBI:43474,1
O53720,CHEBI:37565,1
P08440,CHEBI:32966,1
Q9MBA1,CHEBI:57783,1
P40360,CHEBI:29985,1
P0A0D2,CHEBI:58007,1
P09158,C01137,1
Q03330,C00877,1
O43704,CHEBI:58339,1
Q7K579,CHEBI:30616,1
Q07637,CHEBI:456216,1
Q8MSW4,C00019,1
Q9NAR7,CHEBI:57540,1
P70425,CHEBI:37565,1
D3XDA0,CHEBI:58052,1
Q9BPW9,CHEBI:17336,1
O88269,C00001,1
P08678,CHEBI:30616,1
P9WJI9,CHEBI:14649,1
C8VRK6,CHEBI:15361,0
O88813,CHEBI:30616,1
P0AG11,C00002,1
Q8I408,CHEBI:30616,1
P97524,C00002,1
Q59VP0,CHEBI:57880,1
O18404,CHEBI:58349,1
P9WN21,CHEBI:32966,1
D3ZF39,CHEBI:46398,1
Q91WR5,CHEBI:18329,1
A0A0H3JN63,CHEBI:58359,1
P53204,CHEBI:30616,1
Q6NQ66,CHEBI:17587,1
Q10468,CHEBI:67138,1
P77783,CHEBI:15075,1
P37759,CHEBI:57477,1
G5EDL5,CHEBI:32955,1
C6S3M5,C00203,1
P14902,CHEBI:57719,1
P52020,CHEBI:15440,1
P0A7A5,CHEBI:59789,1
Q61469,CHEBI:60119,1
Q877A8,CHEBI:16240,1
A0A1D8PQ07,CHEBI:16510,0
Q91XV4,CHEBI:58349,0
P23219,CHEBI:32395,1
P83741,C00002,1
P16083,CHEBI:55458,1
Q9LSM7,C00002,1
P40471,CHEBI:17855,1
Q5B5C5,CHEBI:4194,1
Q14191,C00002,1
Q8JZR0,CHEBI:30616,1
P0AEY3,C00001,1
Q8K0L2,CHEBI:57930,1
A0A0R4IKW5,C00201,1
Q9SQ64,CHEBI:57871,1
Q7ZZC3,CHEBI:1722,1
P07275,CHEBI:17388,1
Q9HC36,C00019,0
Q58576,C00063,1
P77161,CHEBI:58349,1
P33734,CHEBI:29985,1
P26646,CHEBI:57783,1
Q8MIR4,CHEBI:30616,1
Q9ZPI6,CHEBI:57540,1
P74312,CHEBI:58349,1
Q12382,CHEBI:30616,1
P17649,CHEBI:59888,1
K0BE10,CHEBI:59776,1
P18088,CHEBI:29985,1
Q7YTB0,C00001,1
Q97VW8,CHEBI:30616,1
P50336,CHEBI:57307,1
Q9JJ76,C00002,1
P03905,CHEBI:16389,1
P38169,C00080,1
Q54EX6,C00203,0
P07277,CHEBI:36464,0
P75959,CHEBI:506227,1
Q9JII6,CHEBI:17522,1
P11497,CHEBI:17544,1
Q3LXA3,CHEBI:30616,1
Q9NAR7,CHEBI:35681,1
Q9R0Y5,CHEBI:456215,1
A0A0B4KF46,C00020,1
A0A1D8PP08,CHEBI:30616,1
Q99755,CHEBI:30616,1
P45352,CHEBI:246422,1
Q8HZK1,C00535,1
Q12068,CHEBI:18041,1
P00815,CHEBI:57699,1
P00432,CHEBI:16240,1
Q5SWU9,CHEBI:17544,1
Q9XGZ0,CHEBI:15589,1
Q9T0A0,CHEBI:30616,1
P21373,CHEBI:57945,1
P21951,C00677,1
P00635,C00001,1
Q7Z6Z6,CHEBI:17855,1
Q9SI52,CHEBI:57880,1
Q05926,CHEBI:57925,1
Q6P3D0,CHEBI:61382,1
P97524,CHEBI:30616,1
P51635,CHEBI:58349,1
Q79FE8,CHEBI:17855,1
Q9SU92,C01081,1
Q56Y42,CHEBI:16709,0
Q06685,C00002,1
O76268,CHEBI:58189,1
Q13268,CHEBI:58349,1
P0AFG3,CHEBI:16810,1
Q3TDX3,CHEBI:57930,1
Q922D8,CHEBI:57453,1
P52029,CHEBI:57584,1
O88763,CHEBI:57880,1
Q9NRC8,CHEBI:57540,1
Q63159,CHEBI:59789,1
C9QPE7,CHEBI:58429,1
Q9R008,CHEBI:36464,1
F1QF89,C03862,1
Q9JMI1,CHEBI:30616,1
O35488,C00002,1
Q43157,CHEBI:58121,1
Q8N4C8,C00002,1
P9WIS9,CHEBI:15361,1
Q6ETN3,CHEBI:30616,1
Q9VI04,CHEBI:11892,1
Q3TC04,CHEBI:57930,1
Q8VEB4,C00157,1
D3ZT90,CHEBI:57692,1
O08395,CHEBI:16452,1
Q9VTH0,CHEBI:58885,1
O60135,C00712,1
O24621,C00201,1
Q07912,C00002,1
Q3TG86,CHEBI:16827,1
B3FTL2,CHEBI:58429,1
Q03786,CHEBI:30616,1
P04803,CHEBI:30616,1
Q06244,CHEBI:78346,1
Q8NEB9,CHEBI:57880,1
Q9D6Z0,C00026,1
O16158,CHEBI:37565,0
Q8RWE8,CHEBI:62230,1
P32173,CHEBI:71302,1
B3DK36,CHEBI:17347,1
P93155,CHEBI:58885,0
Q94CE5,CHEBI:16810,1
Q91VE0,C00002,1
Q54PC2,CHEBI:35235,1
P07814,CHEBI:30616,1
Q641Y2,CHEBI:57945,1
Q9NUI1,CHEBI:57783,1
Q1JUZ1,CHEBI:16113,0
O35263,CHEBI:76590,1
Q8CGC7,CHEBI:60039,1
Q8BMJ2,CHEBI:57427,1
Q9Y227,C00063,1
Q9ZP06,CHEBI:57540,1
Q9SH93,C12145,1
Q8CE90,C00017,1
P18335,CHEBI:57805,1
P69054,CHEBI:30031,1
P07527,C00002,1
P54886,CHEBI:58349,1
P75898,CHEBI:57618,1
P28337,CHEBI:57453,1
Q96F10,CHEBI:57288,1
I3QNT4,CHEBI:29746,1
Q8RWE8,C02280,1
Q9FFQ5,CHEBI:16810,1
O15247,CHEBI:57925,0
Q6L285,CHEBI:17378,0
E7FCP8,CHEBI:57288,1
Q9MA46,CHEBI:17615,1
O70199,CHEBI:58885,1
P13995,CHEBI:58349,1
P00634,CHEBI:18276,1
P23917,CHEBI:30616,1
P41940,CHEBI:37565,1
Q8VWJ1,CHEBI:16169,1
Q6L047,CHEBI:58349,1
A0A060XV16,CHEBI:36464,1
Q9FZG4,CHEBI:37721,1
P31441,CHEBI:16708,1
I3QNT8,CHEBI:29746,1
P70500,CHEBI:17268,1
B0KZ40,CHEBI:58756,1
P14408,CHEBI:15589,1
P33421,CHEBI:30031,1
Q9WTN0,CHEBI:128769,1
Q38FB9,CHEBI:57783,1
P0A6F1,CHEBI:30616,1
P40471,CHEBI:58349,1
Q0QLF7,CHEBI:57777,1
P70181,CHEBI:30616,1
O76074,CHEBI:57746,1
Q8GUI6,C00019,1
P96797,CHEBI:58319,1
P25524,CHEBI:16040,1
Q90WH4,CHEBI:17579,0
P51123,C00024,1
P21189,C00677,1
P26646,CHEBI:57367,0
Q9Y0F3,CHEBI:36464,1
P07245,CHEBI:15636,1
Q96DY5,CHEBI:37565,1
P36268,CHEBI:57925,1
P43155,CHEBI:16347,1
P09110,C00154,1
Q9GZF3,CHEBI:15354,1
O60218,CHEBI:17336,0
Q8CGR7,CHEBI:43474,1
Q9HWT7,CHEBI:58307,1
Q06685,CHEBI:30616,1
Q4W6G0,CHEBI:58349,1
Q8S7T9,C00005,1
Q960X4,CHEBI:57288,1
P32573,CHEBI:58349,1
Q6ETN3,CHEBI:57287,1
V9GX56,CHEBI:30616,1
Q9H792,C00002,1
Q96F10,CHEBI:326268,1
P00904,CHEBI:58359,1
O74914,CHEBI:17158,1
P76658,CHEBI:30616,1
P24463,C00535,1
E9QYP0,CHEBI:57783,1
P96797,CHEBI:58596,1
Q8N8W4,CHEBI:138664,1
Q9VNX1,C00677,1
P33124,CHEBI:32395,1
P0DN23,CHEBI:16457,1
Q9WVK8,CHEBI:57618,1
Q05016,CHEBI:58349,1
Q13085,CHEBI:17544,1
Q8I5Q6,CHEBI:16240,1
E9QC21,CHEBI:58938,1
P0AG11,C00677,1
P07245,CHEBI:30616,1
Q9UUG0,CHEBI:57783,1
Q5I0P2,CHEBI:57453,1
O93806,CHEBI:58725,1
A1ADJ6,CHEBI:57288,1
P17814,CHEBI:30616,1
P00864,CHEBI:43474,1
Q7K206,CHEBI:57925,1
I6Y120,CHEBI:58349,1
A0A2R8Q0M3,CHEBI:30616,1
Q91WC3,CHEBI:57287,1
Q12068,CHEBI:58349,1
P9WIS7,CHEBI:16810,1
Q9FZG4,CHEBI:4167,1
Q1XHM0,CHEBI:30616,1
Q8VZC3,CHEBI:57540,1
O93460,CHEBI:57783,1
P51451,C00002,1
P05166,CHEBI:30616,1
P0A6V8,CHEBI:4167,1
Q9UPS6,C00019,0
F4J9A0,CHEBI:30616,1
B3H7N1,CHEBI:35759,1
Q9VY01,CHEBI:16688,1
Q59337,CHEBI:16240,1
Q13705,C00002,1
Q96RP7,C00611,1
Q5JI38,CHEBI:58145,1
P9WN39,CHEBI:29985,1
P0A6F1,CHEBI:17544,1
P00637,CHEBI:32966,1
Q9LE06,C00073,1
Q5CPU3,CHEBI:57288,1
Q9U3F2,C00002,1
P53852,CHEBI:35235,1
A0A060WFK8,CHEBI:16452,1
M9PB21,CHEBI:57384,1
Q5ZMF3,CHEBI:17256,1
P46367,CHEBI:17478,1
Q9LVW7,CHEBI:17544,1
Q9ZHQ4,CHEBI:59789,1
D5VRB9,C00227,1
Q9XGM8,CHEBI:57705,1
P9WQ39,CHEBI:30616,1
P07308,CHEBI:57394,1
P16659,CHEBI:60039,1
D2W6T1,C00026,1
O54753,CHEBI:18011,1
Q6PFQ6,C00019,1
P32264,CHEBI:30616,1
Q7T2J0,CHEBI:57540,1
P07004,CHEBI:43474,1
O60218,CHEBI:15035,1
Q9Z2M4,CHEBI:58349,1
P11029,CHEBI:17544,1
Q03131,CHEBI:57327,1
Q9SQG2,CHEBI:58223,1
Q9V3I5,C00002,1
Q8VZV6,CHEBI:35759,1
Q9FMV7,CHEBI:136180,1
P18335,CHEBI:58087,1
Q9FHN8,CHEBI:30616,1
P33025,CHEBI:78346,0
P17423,CHEBI:30616,1
Q9C923,CHEBI:37565,1
Q6FV03,CHEBI:57841,1
Q15047,C00019,1
P49731,C00002,1
Q06518,CHEBI:57783,1
Q8VYF5,CHEBI:58318,1
P0A9S3,CHEBI:60083,1
Q9EQS0,CHEBI:57483,1
Q15302,C00002,1
Q3MIF0,CHEBI:58121,1
P32143,CHEBI:77133,1
Q66GP9,CHEBI:57783,1
P34925,C00002,1
P25665,CHEBI:18608,1
O94284,CHEBI:29919,1
Q9Y243,C00002,1
P32961,CHEBI:17566,1
Q9XXK6,CHEBI:58437,1
Q3LXA3,CHEBI:57692,1
O55240,CHEBI:57540,1
Q8L707,CHEBI:57632,1
Q9HTH6,CHEBI:35267,1
O14920,C00002,0
P36086,CHEBI:35681,1
Q8K3F7,CHEBI:57926,1
P47169,CHEBI:29919,1
O55026,CHEBI:57930,1
Q64435,CHEBI:58052,1
P09838,C00677,1
P20192,CHEBI:30616,1
Q97FZ9,CHEBI:16240,1
Q8N5C7,CHEBI:59789,1
A8WFZ0,CHEBI:58720,1
Q9SQI8,C00024,0
Q38FB9,CHEBI:57288,0
Q5B233,CHEBI:17594,1
Q01984,CHEBI:59789,1
Q13057,CHEBI:61723,1
Q6GPW6,CHEBI:17172,1
P0DN22,CHEBI:16457,1
C1BFL3,CHEBI:18421,1
Q8BKJ9,CHEBI:57540,1
P08660,CHEBI:30616,1
P97930,CHEBI:30616,1
F1QR80,CHEBI:1722,1
Q9UNQ0,C00001,1
O88561,CHEBI:57288,1
P55135,C00019,0
Q5ZMF3,CHEBI:30616,1
P0CZ17,CHEBI:58048,1
C0RGW8,CHEBI:57540,1
Q9DBL7,CHEBI:30616,1
Q9VXE5,C00002,0
P00968,CHEBI:30616,1
P55228,CHEBI:30616,1
O00469,CHEBI:58885,1
Q9STG9,CHEBI:29985,1
Q64685,CHEBI:57812,1
Q32PQ7,CHEBI:1722,1
O13310,C00002,0
P30041,CHEBI:57925,1
D3ZC63,CHEBI:63528,1
Q9JII6,CHEBI:58349,1
P24783,C00002,1
Q8L3B1,CHEBI:36656,1
G3V918,CHEBI:147287,1
Q7T291,CHEBI:57967,1
Q2RSB2,C00005,1
P40363,CHEBI:57688,1
Q9UNW1,CHEBI:58248,1
P29012,CHEBI:57972,1
O95573,CHEBI:57287,1
Q6FV03,CHEBI:58296,1
P42494,C00677,1
P37887,CHEBI:58199,1
Q13574,CHEBI:30616,1
Q13574,CHEBI:30616,1
Q9JMC1,C01245,1
Q9HUN4,CHEBI:57972,1
D5TM67,CHEBI:30616,1
P32795,C00002,1
Q8IWU2,C00002,1
P40999,C00019,1
Q922D8,CHEBI:15740,1
P38902,C00201,1
Q8CG09,C00002,1
M9PBV2,CHEBI:58189,1
O88202,CHEBI:58048,1
Q5CPU3,CHEBI:326268,1
F1QUP2,CHEBI:57540,1
Q9HWT6,CHEBI:57540,1
P42734,CHEBI:33227,1
P11295,CHEBI:57783,1
Q9Y227,CHEBI:58069,1
Q9LJK3,CHEBI:57756,1
P32190,CHEBI:30616,1
Q7K206,CHEBI:58297,1
P04642,CHEBI:57540,1
P19730,CHEBI:15882,1
P14020,CHEBI:57527,1
Q9H9B1,CHEBI:59789,1
P0A9I8,C01358,1
P41407,CHEBI:15783,1
Q9W1V6,C00355,1
Q9GZF3,CHEBI:30616,1
Q8MLZ3,CHEBI:57746,1
Q8I295,C11811,1
Q54IL5,CHEBI:27693,1
F4HYF3,CHEBI:35236,1
Q97U29,CHEBI:57990,1
Q60714,CHEBI:30616,1
Q920P0,CHEBI:58349,1
Q9JHW9,CHEBI:17478,1
Q8WVQ1,CHEBI:58189,1
O32129,CHEBI:59789,1
P00481,CHEBI:46911,1
P45352,CHEBI:15636,1
Q9LXD7,CHEBI:57288,1
Q0KIB3,C00024,1
A0A1B0GWN9,CHEBI:16659,1
Q9NLB2,CHEBI:57925,1
P37596,CHEBI:57540,1
P06738,C00182,1
Q17CS8,CHEBI:16810,1
Q59VY8,CHEBI:28061,1
O70475,CHEBI:57540,1
P83006,CHEBI:36707,1
Q56Y42,CHEBI:58349,1
Q47690,CHEBI:58199,1
P48555,CHEBI:37565,1
Q6L285,CHEBI:58349,1
P38342,CHEBI:58349,1
P51175,CHEBI:57307,1
P77475,CHEBI:57684,1
P00360,CHEBI:59776,1
Q9SMP5,CHEBI:57783,0
Q9USN5,CHEBI:29985,1
P09124,CHEBI:57540,1
Q5KSL6,CHEBI:17815,1
Q56Y01,C12145,1
Q18411,CHEBI:58189,1
Q386N7,CHEBI:58885,1
P53738,C00019,1
Q9FLW9,CHEBI:58702,1
O44334,CHEBI:17815,1
O58456,CHEBI:58031,1
P23743,CHEBI:17815,1
Q47318,CHEBI:30616,1
Q50756,CHEBI:58319,1
P0AC13,CHEBI:17836,1
P23256,CHEBI:58161,1
P0AC13,CHEBI:72950,1
Q9JJF3,CHEBI:16810,1
P35507,C00002,1
P53049,C00002,1
Q9SQ64,CHEBI:58349,1
Q8MR70,CHEBI:57783,1
Q8I4S1,CHEBI:63528,1
P12904,C00002,1
P05177,C00007,1
Q9VCA5,CHEBI:58095,1
O59819,CHEBI:58601,1
Q8IJH3,CHEBI:57538,1
Q9KL03,CHEBI:57288,1
Q2RWK9,CHEBI:58349,1
Q69Z98,C00002,1
P79384,CHEBI:57392,1
Q59PA1,C00070,1
Q9ZQ94,CHEBI:16522,1
P46010,CHEBI:17566,1
P19112,CHEBI:32966,1
Q6VRB0,C00019,1
P21965,C00002,1
P00931,CHEBI:33384,0
P07245,CHEBI:58349,1
Q9NJP9,CHEBI:30616,1
Q8MQS7,CHEBI:57540,1
Q67BJ4,CHEBI:66914,1
Q84VZ1,C00061,1
P0A8N5,CHEBI:30616,1
Q54UT2,CHEBI:30616,1
Q6IB77,CHEBI:57305,1
G3XD94,CHEBI:57945,1
Q58517,CHEBI:58502,1
O42649,C00002,1
Q6NPM8,CHEBI:57980,1
Q8MQU6,C00024,1
O35264,CHEBI:76590,1
Q54JH6,C00019,0
Q6DNI4,CHEBI:4167,1
P13203,CHEBI:58349,1
Q9FS87,CHEBI:57345,1
Q9SGD6,CHEBI:58180,1
P54367,C00002,1
P9WI83,C00002,1
Q8NSH7,CHEBI:16452,1
Q558K8,CHEBI:59789,1
G3V918,CHEBI:30616,1
Q9I3N5,CHEBI:16240,1
O74739,C04375,0
Q5AGE4,CHEBI:57746,1
A9CES5,CHEBI:30616,1
P06780,CHEBI:37565,1
F4I0Y8,CHEBI:58349,0
Q39659,CHEBI:58543,1
Q55DL0,CHEBI:15901,1
P52824,CHEBI:30616,1
Q9H611,C00002,1
Q99JY8,CHEBI:60119,1
Q7SXI3,C00201,1
Q06ZW3,C00019,1
P24483,CHEBI:16113,1
O49394,CHEBI:57618,1
Q46857,CHEBI:15734,1
O81270,CHEBI:57618,1
Q06549,CHEBI:17562,1
Q8TD26,C00002,1
Q9M0F9,CHEBI:30616,0
P16467,CHEBI:35146,1
P17814,CHEBI:12876,1
Q9ZHQ4,CHEBI:76819,1
Q82IZ2,CHEBI:43474,0
P33124,CHEBI:57287,1
Q5LJZ2,C00019,1
B2GV72,CHEBI:58349,1
O88561,CHEBI:57384,1
A3KPS8,CHEBI:58052,1
Q7M753,CHEBI:30616,0
Q9LY74,CHEBI:59789,1
Q6P6R2,CHEBI:57540,0
O00098,C00001,1
E9Q3E1,CHEBI:17478,1
Q9ZQ94,CHEBI:58885,1
Q9HZR3,CHEBI:32955,1
A0QRD3,CHEBI:57364,1
O43463,CHEBI:59789,1
P41562,CHEBI:15562,1
Q91WR5,C00005,1
Q2MHE4,C00002,1
Q03096,C00002,1
P52061,C00001,0
Q09200,CHEBI:67138,1
Q8H1F7,CHEBI:65078,1
P06151,CHEBI:57540,1
Q494Q2,C18094,0
O14227,C00201,1
Q9I476,CHEBI:58375,1
Q9ZQ94,CHEBI:46570,1
Q8IM71,CHEBI:15354,1
Q92947,CHEBI:57378,1
Q9Z110,CHEBI:30616,1
Q9BVG9,CHEBI:33384,1
B3A0L4,CHEBI:17594,1
Q9UET6,CHEBI:59789,1
Q9SYK9,CHEBI:58885,1
P00360,CHEBI:43474,1
Q54YE2,C00448,1
O35704,CHEBI:33384,1
F4JYE0,CHEBI:30616,0
Q94AM5,CHEBI:35759,1
Q42560,CHEBI:16947,1
E5BDC6,CHEBI:35627,1
P38342,CHEBI:57817,1
Q9HCC0,CHEBI:30616,1
Q5JFG7,CHEBI:57945,0
Q8L3B1,CHEBI:57287,1
Q59N08,CHEBI:57287,1
P07703,C00201,1
Q9Y3Z3,CHEBI:61429,1
Q6L047,C00221,1
P78329,C00007,1
P60752,C00002,1
O88844,C00311,1
P13011,C00154,1
Q01217,CHEBI:58349,1
P08843,CHEBI:57540,1
P46889,C00002,1
Q9JMI1,CHEBI:13705,1
J7GQ11,CHEBI:58315,1
P12996,CHEBI:29917,1
Q91XV4,CHEBI:17151,1
Q9M076,CHEBI:57634,1
P62140,C03875,1
Q9SUW2,CHEBI:456215,1
A0A060VXQ0,CHEBI:37563,1
Q96XT4,CHEBI:16763,1
Q95ZV7,C00002,0
P18163,C00002,1
Q9HTE2,CHEBI:30616,0
A0NXQ7,CHEBI:58375,1
Q9KWR7,CHEBI:128769,1
Q9BPW9,CHEBI:17347,0
Q9H4A3,C00002,1
O64238,CHEBI:57783,1
Q9XHE8,CHEBI:57618,1
Q9M076,CHEBI:30616,1
Q9JJN4,CHEBI:13705,1
O08560,CHEBI:17815,1
E9QBE4,CHEBI:58938,1
Q59R31,CHEBI:57472,0
Q8MQS7,CHEBI:15589,1
C0LTN1,CHEBI:57959,1
I1M2U5,CHEBI:32544,1
P13203,C00221,1
Q16594,CHEBI:57288,1
Q920N9,CHEBI:17151,1
Q44057,CHEBI:57288,1
Q8L5Y9,CHEBI:30616,1
P80428,CHEBI:57288,1
O88763,CHEBI:30616,1
P32582,CHEBI:33384,1
Q8VI94,CHEBI:30616,1
Q8K3F7,CHEBI:57540,1
Q03764,CHEBI:30616,1
O96024,C00052,1
Q7Z5Q5,C00677,1
Q32PQ7,CHEBI:57540,1
P21133,CHEBI:58399,1
P40471,CHEBI:57518,1
P0CX77,CHEBI:58048,1
Q599M3,CHEBI:57429,1
A0A1W6QDJ1,CHEBI:58756,1
D3XDA9,CHEBI:58052,1
Q9HYT3,CHEBI:58805,1
Q9V521,C03758,1
Q97LU2,CHEBI:57540,1
F4JVY8,CHEBI:57951,1
Q9VV60,CHEBI:58315,0
Q9WUZ9,CHEBI:58189,1
P17888,C00002,1
P9WIE5,CHEBI:16240,1
Q96XT4,CHEBI:57287,1
Q14289,C00002,1
P53091,C00002,1
P00459,CHEBI:17997,1
W5EP13,CHEBI:58289,1
P0A731,CHEBI:57642,1
Q7TVI2,CHEBI:16269,0
S5N020,CHEBI:57317,1
Q9LYG3,CHEBI:15589,1
P04642,C01432,1
Q8N4A0,C00203,1
P46010,CHEBI:18379,1
P26019,C00677,1
P05031,CHEBI:58266,1
Q5XIT9,CHEBI:30616,1
P25454,C00002,1
O35263,CHEBI:36707,1
P68401,CHEBI:36707,0
C7PLM6,C00026,1
P05031,C00151,1
P38427,CHEBI:58885,1
P22822,CHEBI:57287,1
P30575,CHEBI:58289,1
P00942,CHEBI:59776,1
Q03330,CHEBI:57288,1
P15700,CHEBI:30616,1
O95835,C00002,1
Q8GXX0,CHEBI:16520,1
Q9M0F9,CHEBI:57634,1
Q27564,CHEBI:30616,1
O93658,CHEBI:85033,1
O60218,C01710,1
Q56S04,CHEBI:36208,1
Q02046,CHEBI:57540,1
